2167030,2,0.0411806,0.55444
2167050,2,0.186674,0.437888
2167360,2,0.186674,0.437888
2167380,2,0.205936,0.628389
2167790,2,0.205936,0.628389
2167810,2,0.0775087,0.590557
2167920,2,0.0775087,0.590557
2167940,2,0.124039,0.544594
2168470,2,0.124039,0.544594
2168490,2,0.103466,0.5333
2168750,2,0.103466,0.5333
2168770,2,0.296255,0.766405
2168990,2,0.296255,0.766405
2169010,2,0.226406,0.359587
2169310,2,0.226406,0.359587
2169330,2,0.076543,0.56513
2169430,2,0.076543,0.56513
2169450,2,0.105673,0.527526
2169760,2,0.105673,0.527526
2169780,2,0.235397,0.902349
2169930,2,0.235397,0.902349
2169950,2,0.0731678,0.607753
2170250,2,0.0731678,0.607753
2170270,2,0.0835302,0.591578
2170610,2,0.0835302,0.591578
2170630,2,0.00481056,0.642932
2172400,2,0.00481056,0.642932
2172420,2,0.0228014,0.590683
2173410,2,0.0228014,0.590683
2173430,2,0.184597,0.843718
2173670,2,0.184597,0.843718
2173690,2,0.0970285,0.569671
2174130,2,0.0970285,0.569671
2174150,2,0.0828564,0.581426
2175320,2,0.0828564,0.581426
2175340,2,0.176304,0.576687
2175880,2,0.176304,0.576687
2175900,2,0.367519,0.405293
2176210,2,0.367519,0.405293
2176230,2,0.0434019,0.490532
2176680,2,0.0434019,0.490532
2176700,2,0.306813,0.654399
2177110,2,0.306813,0.654399
2177130,2,0.436193,0.168143
2177280,2,0.436193,0.168143
2177300,2,0.11185,0.642109
2177590,2,0.11185,0.642109
2177610,2,0.0957569,0.523429
2193820,2,0.0957569,0.523429
2193840,2,0.0830542,0.58124
2193940,2,0.0830542,0.58124
2193960,2,0.225152,0.466325
2194060,2,0.225152,0.466325
2194080,2,0.0933563,0.662503
2194580,2,0.0933563,0.662503
2194600,2,0.318352,0.470794
2195840,2,0.318352,0.470794
2195860,2,0.0704199,0.588363
2212870,2,0.0704199,0.588363
2212890,2,0.114741,0.657202
2429080,2,0.114741,0.657202
2429100,2,0.204813,0.538241
2429210,2,0.204813,0.538241
2429230,2,0.141554,0.627394
2430090,2,0.141554,0.627394
2430110,2,0.0697104,0.586895
2439740,2,0.0697104,0.586895
2439760,2,0.0961857,0.524702
2440000,2,0.0961857,0.524702
2440020,2,0.541237,0.201312
2446940,2,0.541237,0.201312
2446960,2,0.0815663,0.614517
2448270,2,0.0815663,0.614517
2448290,2,0.0801085,0.55588
2506500,2,0.0801085,0.55588
2506520,2,0.0925598,0.595419
2506640,2,0.0925598,0.595419
2506660,2,0.0968724,0.610972
2507340,2,0.0968724,0.610972
2507360,2,0.13738,0.511095
2507680,2,0.13738,0.511095
2507700,2,0.190656,0.0622407
2507930,2,0.190656,0.0622407
2507950,2,0.636119,0.620199
2508540,2,0.636119,0.620199
2508560,2,0.0379446,0.519702
2508790,2,0.0379446,0.519702
2508810,2,0.118966,0.45818
2508950,2,0.118966,0.45818
2508970,2,0.0467472,0.629561
2509310,2,0.0467472,0.629561
2509330,2,0.132637,0.557795
2509640,2,0.132637,0.557795
2509660,2,0.149233,0.529963
2511580,2,0.149233,0.529963
2511600,2,0.0527573,0.790425
2512470,2,0.0527573,0.790425
2512490,2,0.0954332,0.525584
2512670,2,0.0954332,0.525584
2512690,2,0.0888547,0.56615
2512890,2,0.0888547,0.56615
2512910,2,0.0809044,0.518972
2513130,2,0.0809044,0.518972
2513150,2,0.0552207,0.666829
2513300,2,0.0552207,0.666829
2513320,2,0.0888178,0.583191
2513420,2,0.0888178,0.583191
1778550,3,0.09578,0.138109
1782440,3,0.09578,0.138109
1782460,3,0.0467161,0.0343149
1782870,3,0.0467161,0.0343149
1782890,3,0.104412,0.0378271
1783400,3,0.104412,0.0378271
1783420,3,0.333956,0.124034
1783530,3,0.333956,0.124034
1783550,3,0.068048,0.496602
1783870,3,0.068048,0.496602
1783890,3,0.309616,0.0844984
1784810,3,0.309616,0.0844984
1784830,3,0.0760588,0.0223814
1785030,3,0.0760588,0.0223814
1785050,3,0.154416,0.0330807
1785170,3,0.154416,0.0330807
1785190,3,0.167809,0.0757346
1785820,3,0.167809,0.0757346
1785840,3,0.229913,0.00479915
1786290,3,0.229913,0.00479915
1786310,3,0.0693396,0.0161736
1786760,3,0.0693396,0.0161736
1786780,3,0.643064,0.0184842
1786880,3,0.643064,0.0184842
1786900,3,0.142963,0.31241
1787200,3,0.142963,0.31241
1787220,3,0.0655972,0.104968
1788250,3,0.0655972,0.104968
1788270,3,0.0795725,0.0521055
1788570,3,0.0795725,0.0521055
1788590,3,0.220512,0.798401
1788980,3,0.220512,0.798401
1789000,3,0.220457,0.117099
1789110,3,0.220457,0.117099
1789130,3,0.124285,0.0537269
1789570,3,0.124285,0.0537269
1789590,3,0.464847,0.349096
1789920,3,0.464847,0.349096
1789940,3,0.0173985,0.0295299
1790050,3,0.0173985,0.0295299
1790070,3,0.402123,0.477419
1790650,3,0.402123,0.477419
1790670,3,0.104239,0.0653455
1791340,3,0.104239,0.0653455
1791360,3,0.0897239,0.0527882
1791470,3,0.0897239,0.0527882
1791490,3,0.320621,0.362045
1791700,3,0.320621,0.362045
1791720,3,0.160759,0.0761058
1792140,3,0.160759,0.0761058
1792160,3,0.104756,0.0808923
1799080,3,0.104756,0.0808923
1799100,3,0.131134,0.0341747
1799310,3,0.131134,0.0341747
1799330,3,0.0188431,0.056993
1799530,3,0.0188431,0.056993
1799550,3,0.226227,0.725864
1800080,3,0.226227,0.725864
1800100,3,0.0135073,0.119732
1800380,3,0.0135073,0.119732
1800400,3,0.125798,0.0611049
2016790,3,0.125798,0.0611049
2016810,3,0.188215,0.720244
2017050,3,0.188215,0.720244
2017070,3,0.214495,0.101222
2017540,3,0.214495,0.101222
2017560,3,0.293393,0.302021
2018460,3,0.293393,0.302021
2018480,3,0.0659736,0.0971375
2018590,3,0.0659736,0.0971375
2018610,3,0.126017,0.114065
2018810,3,0.126017,0.114065
2018830,3,0.0358069,0.0909831
2019100,3,0.0358069,0.0909831
2019120,3,0.11969,0.0832858
2019320,3,0.11969,0.0832858
2019340,3,0.0688558,0.0458938
2019440,3,0.0688558,0.0458938
2019460,3,0.0860828,0.0335109
2019610,3,0.0860828,0.0335109
2019630,3,0.0991359,0.0513545
2020020,3,0.0991359,0.0513545
2020040,3,0.332048,0.127719
2020170,3,0.332048,0.127719
2020190,3,0.173191,0.036714
2021010,3,0.173191,0.036714
2021030,3,0.117753,0.0431013
2237530,3,0.117753,0.0431013
2237550,3,0.174872,0.0637864
2238040,3,0.174872,0.0637864
2238060,3,0.168959,0.0926244
2238500,3,0.168959,0.0926244
2238520,3,0.173944,0.105121
2259120,3,0.173944,0.105121
2259140,3,0.0705462,0.111882
2260150,3,0.0705462,0.111882
2260170,3,0.771476,0.05516
2260310,3,0.771476,0.05516
2260330,3,0.523637,0.147277
2476510,3,0.523637,0.147277
2476530,3,0.130258,0.040076
2477220,3,0.130258,0.040076
2477240,3,0.659276,0.40591
2477760,3,0.659276,0.40591
2477780,3,0.048948,0.00678255
2478050,3,0.048948,0.00678255
2478070,3,0.147967,0.0567702
2478230,3,0.147967,0.0567702
2478250,3,0.119319,0.0740055
2478570,3,0.119319,0.0740055
2478590,3,0.090734,0.11122
2478900,3,0.090734,0.11122
2478920,3,0.238411,0.707507
2481650,3,0.238411,0.707507
2481670,3,0.0943692,0.00889638
2482220,3,0.0943692,0.00889638
1801870,4,0.813706,0.383964
1802510,4,0.813706,0.383964
1802530,4,0.809739,0.467322
1802910,4,0.809739,0.467322
1802930,4,0.689077,0.555913
1803250,4,0.689077,0.555913
1803270,4,0.689196,0.427929
1803930,4,0.689196,0.427929
1803950,4,0.507798,0.578356
1804050,4,0.507798,0.578356
1804070,4,0.715174,0.353963
1812120,4,0.715174,0.353963
1812140,4,0.785184,0.415038
1820320,4,0.785184,0.415038
1820340,4,0.678433,0.453492
1820870,4,0.678433,0.453492
1820890,4,0.671665,0.45783
1821370,4,0.671665,0.45783
1821390,4,0.728179,0.464873
1823340,4,0.728179,0.464873
1823360,4,0.589565,0.467718
1823810,4,0.589565,0.467718
1823830,4,0.644415,0.392059
1829550,4,0.644415,0.392059
1829570,4,0.716586,0.46781
1829960,4,0.716586,0.46781
1829980,4,0.671576,0.424761
1831170,4,0.671576,0.424761
1831190,4,0.791363,0.595173
1831850,4,0.791363,0.595173
1831870,4,0.725578,0.492832
1832070,4,0.725578,0.492832
1832090,4,0.702179,0.458468
1832190,4,0.702179,0.458468
1832210,4,0.46081,0.406983
1832990,4,0.46081,0.406983
1833010,4,0.727107,0.228758
1835020,4,0.727107,0.228758
1835040,4,0.680739,0.34783
1835180,4,0.680739,0.34783
1835200,4,0.330825,0.303875
1940990,4,0.330825,0.303875
1941010,4,0.569507,0.43473
1986940,4,0.569507,0.43473
1986960,4,0.715107,0.441965
1987330,4,0.715107,0.441965
1987350,4,0.641042,0.485237
1987490,4,0.641042,0.485237
1987510,4,0.171498,0.0648703
1988860,4,0.171498,0.0648703
1988880,4,0.740446,0.495541
1989000,4,0.740446,0.495541
1989020,4,0.713388,0.214687
2011660,4,0.713388,0.214687
2011680,4,0.617512,0.636258
2012160,4,0.617512,0.636258
2012180,4,0.56773,0.453193
2228250,4,0.56773,0.453193
2228270,4,0.495912,0.250238
2276000,4,0.495912,0.250238
2276020,4,0.244414,0.435052
2276630,4,0.244414,0.435052
2276650,4,0.257132,0.619235
2280920,4,0.257132,0.619235
2280940,4,0.957996,0.580783
2281940,4,0.957996,0.580783
2281960,4,0.132106,0.314535
2282060,4,0.132106,0.314535
2282080,4,0.545714,0.915155
2282760,4,0.545714,0.915155
2282780,4,0.704245,0.462217
2282930,4,0.704245,0.462217
2282950,4,0.761647,0.14748
2283390,4,0.761647,0.14748
2283410,4,0.864765,0.453816
2283720,4,0.864765,0.453816
2283740,4,0.0280232,0.609162
2283860,4,0.0280232,0.609162
2283880,4,0.68237,0.266333
2283980,4,0.68237,0.266333
2284000,4,0.650418,0.343618
2284310,4,0.650418,0.343618
2284330,4,0.699545,0.453662
2284770,4,0.699545,0.453662
2284790,4,0.709258,0.453539
2285430,4,0.709258,0.453539
2285450,4,0.505792,0.373255
2286680,4,0.505792,0.373255
2286700,4,0.693075,0.590537
2287030,4,0.693075,0.590537
2287050,4,0.831483,0.448321
2287450,4,0.831483,0.448321
2287470,4,0.407954,0.471429
2288070,4,0.407954,0.471429
2288090,4,0.747897,0.274295
2288350,4,0.747897,0.274295
2288370,4,0.676317,0.4013
2288720,4,0.676317,0.4013
2288740,4,0.379734,0.518701
2291610,4,0.379734,0.518701
2291630,4,0.694322,0.476594
2292010,4,0.694322,0.476594
2292030,4,0.683246,0.483386
2292610,4,0.683246,0.483386
2292630,4,0.725716,0.460653
2293990,4,0.725716,0.460653
2294010,4,0.354968,0.400458
2298130,4,0.354968,0.400458
2298150,4,0.818454,0.36456
2514650,4,0.818454,0.36456
2514670,4,0.434666,0.135016
2514860,4,0.434666,0.135016
2514880,4,0.689901,0.545441
2520850,4,0.689901,0.545441
2520870,4,0.698718,0.513784
2522870,4,0.698718,0.513784
2522890,4,0.763769,0.44332
2523520,4,0.763769,0.44332
2523540,4,0.998021,0.170106
2523760,4,0.998021,0.170106
2523780,4,0.655786,0.49855
2524180,4,0.655786,0.49855
2524200,4,0.387577,0.389563
2524390,4,0.387577,0.389563
2524410,4,0.693677,0.395695
2524860,4,0.693677,0.395695
2524880,4,0.729178,0.484181
2525030,4,0.729178,0.484181
2525050,4,0.742743,0.415894
2527680,4,0.742743,0.415894
2527700,4,0.558281,0.0864631
2530680,4,0.558281,0.0864631
2530700,4,0.665843,0.515837
2531010,4,0.665843,0.515837
2531030,4,0.689536,0.476384
2531160,4,0.689536,0.476384
2531180,4,0.697687,0.516513
2531450,4,0.697687,0.516513
2531470,4,0.604943,0.54507
2531840,4,0.604943,0.54507
2531860,4,0.474932,0.43835
2532080,4,0.474932,0.43835
2532100,4,0.698838,0.434168
2532960,4,0.698838,0.434168
2532980,4,0.693175,0.457293
2535410,4,0.693175,0.457293
2535430,4,0.717774,0.46544
2535860,4,0.717774,0.46544
2535880,4,0.571601,0.562461
2536460,4,0.571601,0.562461
2536480,4,0.593534,0.308419
2536790,4,0.593534,0.308419
2536810,4,0.708958,0.433939
2553950,4,0.708958,0.433939
2553970,4,0.503922,0.381956
2555550,4,0.503922,0.381956
1839330,5,0.985999,0.63894
1867310,5,0.985999,0.63894
1867330,5,0.966971,0.628663
1867760,5,0.966971,0.628663
1867780,5,0.447558,0.264473
2053190,5,0.447558,0.264473
2053210,5,0.985376,0.632922
2054970,5,0.985376,0.632922
2054990,5,0.89934,0.617488
2055150,5,0.89934,0.617488
2055170,5,0.379454,0.583062
2056030,5,0.379454,0.583062
2056050,5,0.972203,0.616883
2059140,5,0.972203,0.616883
2059160,5,0.961683,0.587378
2275240,5,0.961683,0.587378
2275260,5,0.956476,0.634626
2275470,5,0.956476,0.634626
2275490,5,0.921245,0.569646
2275690,5,0.921245,0.569646
2275710,5,0.797919,0.257265
2276040,5,0.797919,0.257265
2276060,5,0.956834,0.637958
2281520,5,0.956834,0.637958
2281540,5,0.987342,0.625128
2282030,5,0.987342,0.625128
2282050,5,0.9499,0.608478
2282220,5,0.9499,0.608478
2282240,5,0.886458,0.559658
2282370,5,0.886458,0.559658
2282390,5,0.975057,0.620247
2282590,5,0.975057,0.620247
2282610,5,0.995283,0.577936
2282820,5,0.995283,0.577936
2282840,5,0.927217,0.397792
2433670,5,0.927217,0.397792
2433690,5,0.870495,0.598394
2434020,5,0.870495,0.598394
2434040,5,0.460875,0.927238
2434250,5,0.460875,0.927238
2434270,5,0.83196,0.0642874
2434600,5,0.83196,0.0642874
2434620,5,0.998436,0.627442
2435340,5,0.998436,0.627442
2435360,5,0.942639,0.58597
2435640,5,0.942639,0.58597
2435660,5,0.400706,0.0977627
2436100,5,0.400706,0.0977627
2436120,5,0.437824,0.104514
2436240,5,0.437824,0.104514
2436260,5,0.353675,0.944893
2436890,5,0.353675,0.944893
2436910,5,0.976514,0.641199
2437010,5,0.976514,0.641199
2437030,5,0.811163,0.526738
2437400,5,0.811163,0.526738
2437420,5,0.923118,0.515783
2438060,5,0.923118,0.515783
2438080,5,0.905653,0.631558
2438470,5,0.905653,0.631558
2438490,5,0.627024,0.266714
2438720,5,0.627024,0.266714
2438740,5,0.930785,0.592245
2441180,5,0.930785,0.592245
1798860,6,0.905841,0.152227
1799410,6,0.905841,0.152227
1799430,6,0.95776,0.15584
1944180,6,0.95776,0.15584
1944200,6,0.895335,0.153168
1944320,6,0.895335,0.153168
1944340,6,0.952465,0.156556
1944570,6,0.952465,0.156556
1944590,6,0.936937,0.162336
1944720,6,0.936937,0.162336
1944740,6,0.959091,0.16644
1945480,6,0.959091,0.16644
1945500,6,0.961477,0.168322
1954180,6,0.961477,0.168322
1954200,6,0.998939,0.197123
1954800,6,0.998939,0.197123
1954820,6,0.781424,0.0507668
1984400,6,0.781424,0.0507668
1984420,6,0.985591,0.0947857
1986670,6,0.985591,0.0947857
1986690,6,0.964285,0.192517
1986970,6,0.964285,0.192517
1986990,6,0.916539,0.13912
1987110,6,0.916539,0.13912
1987130,6,0.402192,0.0282531
1987230,6,0.402192,0.0282531
1987250,6,0.847398,0.188371
2203540,6,0.847398,0.188371
2203560,6,0.931356,0.171362
2203840,6,0.931356,0.171362
2203860,6,0.94089,0.225533
2204770,6,0.94089,0.225533
2204790,6,0.919447,0.213092
2208820,6,0.919447,0.213092
2208840,6,0.96332,0.179325
2225780,6,0.96332,0.179325
2225800,6,0.959755,0.0824817
2225940,6,0.959755,0.0824817
2225960,6,0.892611,0.243926
2226510,6,0.892611,0.243926
2226530,6,0.940705,0.156328
2226740,6,0.940705,0.156328
2226760,6,0.954682,0.244748
2227880,6,0.954682,0.244748
2227900,6,0.552655,0.473032
2228110,6,0.552655,0.473032
2228130,6,0.643868,0.0540333
2228360,6,0.643868,0.0540333
2228380,6,0.868462,0.16213
2228760,6,0.868462,0.16213
2228780,6,0.948171,0.180601
2229400,6,0.948171,0.180601
2229420,6,0.845269,0.108682
2445500,6,0.845269,0.108682
2445520,6,0.944248,0.26137
2445960,6,0.944248,0.26137
2445980,6,0.247901,0.222498
2447880,6,0.247901,0.222498
2447900,6,0.172315,0.0704687
2457220,6,0.172315,0.0704687
2457240,6,0.906472,0.0916604
2457510,6,0.906472,0.0916604
2457530,6,0.973201,0.230004
2458380,6,0.973201,0.230004
2458400,6,0.953851,0.169439
2458600,6,0.953851,0.169439
2458620,6,0.904035,0.199119
2461230,6,0.904035,0.199119
2461250,6,0.899319,0.223743
2461350,6,0.899319,0.223743
2461370,6,0.899656,0.180138
2462010,6,0.899656,0.180138
2462030,6,0.731556,0.243687
2462250,6,0.731556,0.243687
2462270,6,0.962902,0.136828
2462430,6,0.962902,0.136828
2462450,6,0.942319,0.176133
2462840,6,0.942319,0.176133
2462860,6,0.91926,0.164758
2534240,6,0.91926,0.164758
2534260,6,0.92485,0.129128
2535700,6,0.92485,0.129128
2535720,6,0.97621,0.160468
2535820,6,0.97621,0.160468
2535840,6,0.91985,0.0269198
2536150,6,0.91985,0.0269198
2536170,6,0.891384,0.145667
2537010,6,0.891384,0.145667
2537030,6,0.912035,0.0700687
2538150,6,0.912035,0.0700687
2538170,6,0.94907,0.166847
2539160,6,0.94907,0.166847
2539180,6,0.802673,0.229469
2541090,6,0.802673,0.229469
2541110,6,0.963947,0.190902
2541310,6,0.963947,0.190902
2541330,6,0.931671,0.157727
2541530,6,0.931671,0.157727
2541550,6,0.901605,0.287468
2541710,6,0.901605,0.287468
2541730,6,0.854377,0.512542
2541840,6,0.854377,0.512542
2541860,6,0.371645,0.267623
2544960,6,0.371645,0.267623
2544980,6,0.673066,0.0835357
2545080,6,0.673066,0.0835357
2545100,6,0.884038,0.418022
2545400,6,0.884038,0.418022
2545420,6,0.974617,0.153781
2545560,6,0.974617,0.153781
2545580,6,0.942716,0.124583
2546690,6,0.942716,0.124583
2546710,6,0.892265,0.530275
2546970,6,0.892265,0.530275
2546990,6,0.784477,0.132913
2547560,6,0.784477,0.132913
2547580,6,0.626247,0.709793
2548790,6,0.626247,0.709793
2548810,6,0.935383,0.159798
2549160,6,0.935383,0.159798
2549180,6,0.95384,0.244233
2549380,6,0.95384,0.244233
2549400,6,0.89839,0.158639
2549720,6,0.89839,0.158639
2549740,6,0.715522,0.0705912
2549840,6,0.715522,0.0705912
2549860,6,0.972596,0.0210752
2550750,6,0.972596,0.0210752
2550770,6,0.334605,0.801692
2580680,6,0.334605,0.801692
2580700,6,0.987162,0.0199239
2580890,6,0.987162,0.0199239
1728110,7,0.604242,0.121001
1728480,7,0.604242,0.121001
1728500,7,0.147768,0.0731611
1777810,7,0.147768,0.0731611
1777830,7,0.301085,0.251782
1777930,7,0.301085,0.251782
1777950,7,0.22238,0.0327829
1778260,7,0.22238,0.0327829
1778280,7,0.320467,0.166801
1778480,7,0.320467,0.166801
1778500,7,0.624971,0.571769
1994570,7,0.624971,0.571769
1994590,7,0.207713,0.335008
1995300,7,0.207713,0.335008
1995320,7,0.280169,0.268875
1996650,7,0.280169,0.268875
1996670,7,0.115273,0.328944
1997510,7,0.115273,0.328944
1997530,7,0.129758,0.0450495
1998100,7,0.129758,0.0450495
1998120,7,0.2748,0.208603
1998240,7,0.2748,0.208603
1998260,7,0.233561,0.330915
1999010,7,0.233561,0.330915
1999030,7,0.252483,0.246576
1999820,7,0.252483,0.246576
1999840,7,0.388804,0.0523549
2000170,7,0.388804,0.0523549
2000190,7,0.28374,0.210304
2000400,7,0.28374,0.210304
2000420,7,0.296483,0.213047
2000890,7,0.296483,0.213047
2000910,7,0.290728,0.178014
2001230,7,0.290728,0.178014
2001250,7,0.222413,0.366037
2001890,7,0.222413,0.366037
2001910,7,0.56891,0.284594
2004970,7,0.56891,0.284594
2004990,7,0.322231,0.260378
2093920,7,0.322231,0.260378
2093940,7,0.301264,0.216916
2094730,7,0.301264,0.216916
2094750,7,0.475898,0.798001
2094950,7,0.475898,0.798001
2094970,7,0.124598,0.200168
2095390,7,0.124598,0.200168
2095410,7,0.297781,0.168817
2096110,7,0.297781,0.168817
2096130,7,0.321901,0.284336
2108820,7,0.321901,0.284336
2108840,7,0.0729918,0.320762
2114970,7,0.0729918,0.320762
2114990,7,0.209898,0.506007
2115090,7,0.209898,0.506007
2115110,7,0.233976,0.294941
2115240,7,0.233976,0.294941
2115260,7,0.364225,0.463343
2115410,7,0.364225,0.463343
2115430,7,0.283133,0.201776
2134040,7,0.283133,0.201776
2134060,7,0.256647,0.316862
2136670,7,0.256647,0.316862
2136690,7,0.290755,0.214827
2353290,7,0.290755,0.214827
2353310,7,0.210364,0.18461
2353650,7,0.210364,0.18461
2353670,7,0.360125,0.224205
2353790,7,0.360125,0.224205
2353810,7,0.28023,0.329863
2355410,7,0.28023,0.329863
2355430,7,0.207973,0.343053
2355740,7,0.207973,0.343053
2355760,7,0.283915,0.242201
2356240,7,0.283915,0.242201
2356260,7,0.20065,0.40841
2356940,7,0.20065,0.40841
2356960,7,0.439472,0.0614187
2357390,7,0.439472,0.0614187
2357410,7,0.506605,0.24267
2357830,7,0.506605,0.24267
2357850,7,0.297141,0.211548
2357960,7,0.297141,0.211548
2357980,7,0.290408,0.237863
2358350,7,0.290408,0.237863
2358370,7,0.875086,0.149806
2360910,7,0.875086,0.149806
2360930,7,0.0384235,0.343653
2361170,7,0.0384235,0.343653
2361190,7,0.28724,0.142484
2361650,7,0.28724,0.142484
2361670,7,0.183857,0.410592
2578060,7,0.183857,0.410592
2578080,7,0.160106,0.678231
2578600,7,0.160106,0.678231
2578620,7,0.166417,0.224744
2579490,7,0.166417,0.224744
2579510,7,0.264258,0.192938
2581770,7,0.264258,0.192938
2581790,7,0.315314,0.946525
2582330,7,0.315314,0.946525
2582350,7,0.338393,0.636827
2582670,7,0.338393,0.636827
2582690,7,0.247643,0.303643
2583310,7,0.247643,0.303643
2583330,7,0.338061,0.456021
2585320,7,0.338061,0.456021
2585340,7,0.282614,0.338291
2585440,7,0.282614,0.338291
2585460,7,0.862987,0.186329
2588710,7,0.862987,0.186329
2588730,7,0.331691,0.504318
2588930,7,0.331691,0.504318
2588950,7,0.519185,0.37729
2589150,7,0.519185,0.37729
2589170,7,0.28326,0.190002
2589420,7,0.28326,0.190002
1835360,8,0.42394,0.113704
1853630,8,0.42394,0.113704
1853650,8,0.456911,0.0757781
1854030,8,0.456911,0.0757781
1854050,8,0.401198,0.450669
1854700,8,0.401198,0.450669
1854720,8,0.605096,0.151376
1857180,8,0.605096,0.151376
1857200,8,0.392197,0.0316479
1857300,8,0.392197,0.0316479
1857320,8,0.225508,0.0396724
